genome,completeness,contamination
GEODES118-bin.61.fna,57.26495726495727,1.2820512820512822
GEODES118-bin.65.fna,89.96509297020808,1.3513513513513513
GEODES118-bin.66.fna,76.47496369428244,3.2710280373831777
GEODES118-bin.69.fna,56.51480051480051,0.5405405405405406
GEODES118-bin.70.fna,81.04214050911501,2.107914838290265
GEODES118-bin.73.fna,84.26573426573427,1.7094017094017093
GEODES118-bin.74.fna,85.46031746031747,0.23809523809523808
GEODES118-bin.75.fna,69.12225705329155,0.0
GEODES118-bin.78.fna,89.51994590939825,0.19157088122605362
GEODES118-bin.7.fna,50.99451303155007,1.1179698216735254
GEODES118-bin.83.fna,60.72860962566845,2.9442148760330578
GEODES118-bin.85.fna,94.33497536945812,0.9852216748768473
GEODES118-bin.87.fna,78.35019122383252,1.2177938808373592
GEODES118-bin.90.fna,54.789196310935445,0.6521739130434783
GEODES118-bin.92.fna,97.65188834154353,1.6009852216748768
GEODES118-bin.94.fna,74.78632478632478,1.7871017871017871
GEODES118-bin.98.fna,85.11108234763101,0.5695169062885818
GEODES118-bin.99.fna,88.9751552795031,0.43478260869565216
GEODES006-bin.100.fna,97.8021978021978,0.5494505494505495
GEODES006-bin.118.fna,74.3223140495868,3.8484848484848486
GEODES006-bin.122.fna,81.40635564570657,1.1494252873563218
GEODES006-bin.127.fna,74.45666666666666,0.0
GEODES006-bin.128.fna,99.62406015037594,0.0
GEODES006-bin.129.fna,93.71748699479792,2.2675736961451247
GEODES006-bin.13.fna,92.47338247338247,0.2702702702702703
GEODES006-bin.140.fna,86.21399176954732,2.962962962962963
GEODES006-bin.141.fna,89.03225806451613,3.5483870967741935
GEODES006-bin.144.fna,55.03755503755504,0.8547008547008547
GEODES006-bin.148.fna,99.67532467532467,0.487012987012987
GEODES006-bin.14.fna,93.6372269705603,3.4188034188034186
GEODES006-bin.152.fna,96.45713222986795,4.546525323910483
GEODES006-bin.153.fna,89.45652173913044,1.5113871635610767
GEODES006-bin.156.fna,89.65517241379311,0.0
GEODES006-bin.157.fna,91.73053970951167,3.574766355140187
GEODES006-bin.158.fna,91.67651737372854,0.6739707835325365
GEODES006-bin.23.fna,96.55172413793103,0.0
GEODES006-bin.32.fna,73.05092592592592,0.7407407407407407
GEODES006-bin.3.fna,55.29891304347826,0.6793478260869565
GEODES006-bin.40.fna,68.96551724137932,2.586206896551724
GEODES006-bin.41.fna,69.87654320987654,1.2820512820512822
GEODES006-bin.50.fna,81.34796238244515,2.0114942528735633
GEODES006-bin.55.fna,91.97278911564625,2.47765772975857
GEODES006-bin.58.fna,71.85962185962187,5.8404558404558395
GEODES006-bin.63.fna,81.04471600846911,3.665329768270945
GEODES006-bin.67.fna,73.96491228070175,3.5213032581453634
GEODES006-bin.69.fna,98.80352140856344,0.0
GEODES006-bin.75.fna,56.36363636363636,0.0
GEODES006-bin.82.fna,74.88684725097768,2.8079710144927534
GEODES006-bin.94.fna,58.88030888030888,1.3693693693693694
GEODES006-bin.98.fna,64.92768595041322,4.838052989790958
GEODES006-bin.99.fna,79.24195624195625,1.5315315315315314
GEODES006-bin.9.fna,87.27553310886644,0.8136924803591471
