bin,classification,completeness,contamination,genome_size,contigs,percent_gc
3300020521-bin.16,d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Synechococcales;f__Cyanobiaceae;g__PCC7001;s__,89.99,3.05,2286296,282,68.4
3300020499-bin.9,d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Synechococcales;f__Cyanobiaceae;g__PCC7001;s__,94.92,1.36,2605293,203,68.1
3300020518-bin.9,d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Synechococcales;f__Cyanobiaceae;g__Vulcanococcus;s__,85.45,2.07,2168131,293,68
3300020547-bin.20,d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Synechococcales;f__Cyanobiaceae;g__Vulcanococcus;s__,94.52,2.26,2389223,225,68
3300020498-bin.7,d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Synechococcales;f__Cyanobiaceae;g__;s__,98.64,1.22,3712050,101,65
3300020551-bin.8,d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Synechococcales;f__Cyanobiaceae;g__;s__,99.18,0.54,3712937,71,65
3300020539-bin.13,d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Synechococcales;f__Cyanobiaceae;g__;s__,98.64,0.91,3344527,137,65.6
3300020539-bin.6,d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Synechococcales;f__Cyanobiaceae;g__;s__,97.01,2.55,2963442,276,61.9
3300020571-bin.11,d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Synechococcales;f__Cyanobiaceae;g__;s__,99.18,0.54,2990612,123,63.3
3300020536-bin.4,d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Synechococcales;f__Cyanobiaceae;g__;s__,97.92,0.82,2760056,196,63.6
3300020557-bin.12,d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Synechococcales;f__Cyanobiaceae;g__;s__,82.9,1.91,2399512,380,62.7
3300020568-bin.26,d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Synechococcales;f__Cyanobiaceae;g__;s__,98.91,1.09,2906799,137,63.5
3300020533-bin.3,d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Synechococcales;f__Cyanobiaceae;g__;s__,88.63,1.09,2498408,416,62.7
3300020517-bin.16,d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Microcystaceae;g__Synechocystis;s__,92.58,1.31,4826932,546,42
3300020558-bin.31,d__Bacteria;p__Cyanobacteria;c__Vampirovibrionia;o__Caenarcaniphilales;f__Caenarcanaceae;g__;s__,93.81,0,2346779,235,35
