bin	classf	size	completeness	redundancy
GEODES058-bin.12	'o__Burkholderiales'	3066649	86.52666666666667	9.673333333333334
GEODES058-bin.130	'p__Bacteroidetes'	3816708	96.10052910052909	1.0317460317460316
GEODES058-bin.132	'c__Betaproteobacteria'	1332654	87.671279337946	0.9021842355175689
GEODES058-bin.133	'o__Rhizobiales'	2107908	84.84848484848486	0.5747126436781609
GEODES058-bin.135	'k__Bacteria'	2233654	90.8119658119658	2.1367521367521367
GEODES058-bin.137	'o__Burkholderiales'	1820931	83.29773030707611	1.9359145527369823
GEODES058-bin.138	'o__Sphingomonadales'	2255378	70.53011544880648	2.1046643913538112
GEODES058-bin.144	'o__Actinomycetales'	1640790	78.11278195488721	8.289473684210526
GEODES058-bin.150	'p__Bacteroidetes'	4574573	96.23152709359606	1.2315270935960592
GEODES058-bin.1	'o__Burkholderiales'	2209404	75.78215398308856	1.4563862928348907
GEODES058-bin.38	'k__Bacteria'	1553238	77.70270270270271	1.1824324324324325
GEODES058-bin.44	'g__Mycobacterium'	2770502	73.12824675324674	1.6037037037037036
GEODES058-bin.47	'k__Bacteria'	1560535	78.57710651828299	2.364864864864865
GEODES058-bin.49	'c__Betaproteobacteria'	2562095	78.19407383806603	0.7203039193560521
GEODES058-bin.54	'k__Bacteria'	3352597	71.55172413793103	0
GEODES058-bin.55	'o__Sphingomonadales'	3835469	99.93174061433447	0.8036730050381927
GEODES058-bin.56	'k__Bacteria'	1865022	85.65848214285714	0
GEODES058-bin.63	'k__Bacteria'	2209583	62.413793103448285	1.7241379310344827
GEODES058-bin.65	'o__Rhodospirillales'	5704575	99.50248756218906	0
GEODES058-bin.67	'c__Gammaproteobacteria'	2772322	92.94987922705313	5.51856884057971
GEODES058-bin.68	'p__Bacteroidetes'	3213446	95.92227695675972	0.8620689655172413
GEODES058-bin.69	'k__Bacteria'	4502964	93.05555555555556	1.8518518518518519
GEODES058-bin.6	'k__Bacteria'	2152405	61.206896551724135	0.8620689655172413
GEODES058-bin.70	'c__Gammaproteobacteria'	2326746	94.90989042675893	0.4397347174163783
GEODES058-bin.72	'k__Bacteria'	4399530	71.59863945578232	0.8163265306122449
GEODES058-bin.75	'k__Bacteria'	1149667	62.29819563152896	0.5223171889838557
GEODES058-bin.81	'k__Bacteria'	2193904	64.65517241379311	0
GEODES058-bin.82	'o__Rhizobiales'	4987058	85.7147737320151	1.7241379310344827
GEODES058-bin.83	'c__Alphaproteobacteria'	1885012	78.15132693393565	1.0869565217391304
GEODES058-bin.86	'k__Bacteria'	2754370	91.66307471264368	0
GEODES058-bin.87	'p__Bacteroidetes'	3697440	98.52216748768473	0.9852216748768473
GEODES058-bin.89	'p__Bacteroidetes'	2242472	61.35741652983033	0.24630541871921183
GEODES058-bin.91	'p__Bacteroidetes'	1783854	61.083743842364534	0
GEODES058-bin.96	'o__Burkholderiales'	2713563	76.53038847117794	1.5771028037383177
GEODES058-bin.98	'o__Rickettsiales'	1383127	95.260663507109	9.260772457373209
GEODES117-bin.100	'p__Bacteroidetes'	2155989	86.91844553913519	0.7389162561576355
GEODES117-bin.103	'p__Cyanobacteria'	1446090	53.52162933684673	1.9021739130434783
GEODES117-bin.104	'p__Bacteroidetes'	2619152	80.31553398058253	6.094929881337648
GEODES117-bin.105	'k__Bacteria'	1980074	68.57366771159874	2.586206896551724
GEODES117-bin.113	'c__Betaproteobacteria'	2227206	74.75362972993305	0.1861882193635748
GEODES117-bin.116	'k__Bacteria'	2087346	87.1584699453552	1.639344262295082
GEODES117-bin.117	'p__Proteobacteria'	2888499	70.68930041152262	2.8806584362139915
GEODES117-bin.122	'k__Bacteria'	2288288	64.54545454545455	1.2032085561497328
GEODES117-bin.124	'k__Bacteria'	1792211	90.5982905982906	1.2820512820512822
GEODES117-bin.125	'c__Alphaproteobacteria'	1527800	58.5566534914361	0.5797101449275361
GEODES117-bin.127	'c__Deltaproteobacteria'	2851479	59.36405529953917	1.7741935483870968
GEODES117-bin.12	'k__Bacteria'	1742458	79.48717948717949	4.778554778554779
GEODES117-bin.130	'p__Bacteroidetes'	870453	51.13492063492063	2.142857142857143
GEODES117-bin.132	'c__Alphaproteobacteria'	2412399	91.86335403726707	1.7391304347826086
GEODES117-bin.135	'k__Bacteria'	4131012	87.81117462659044	2.2988505747126435
GEODES117-bin.13	'c__Gammaproteobacteria'	1240725	54.21543969700556	3.227699530516432
GEODES117-bin.141	'o__Actinomycetales'	3081642	92.31132075471699	0.5660377358490566
GEODES117-bin.142	'k__Bacteria'	1182012	59.11680911680912	3.1623931623931623
GEODES117-bin.143	'k__Bacteria'	2260509	80.52207341269842	0.8928571428571429
GEODES117-bin.151	'k__Bacteria'	1231331	64.15004748338082	3.4188034188034186
GEODES117-bin.152	'k__Bacteria'	1258457	74.78632478632478	1.9295519295519297
GEODES117-bin.153	'k__Bacteria'	1425613	50.56818181818182	2.339572192513369
GEODES117-bin.15	'k__Bacteria'	3804836	85.59837728194726	1.532567049808429
GEODES117-bin.165	'o__Cytophagales'	3168087	76.8625992063492	1.240079365079365
GEODES117-bin.166	'o__Burkholderiales'	3187599	84.97524477080552	2.4200874957146477
GEODES117-bin.167	'k__Bacteria'	1292862	58.777429467084644	1.7241379310344827
GEODES117-bin.173	'k__Bacteria'	3692422	94.50549450549451	3.113553113553113
GEODES117-bin.176	'k__Bacteria'	1097385	52.507836990595614	0.3448275862068966
GEODES117-bin.178	'k__Bacteria'	2029456	84.61844197138315	3.7162162162162162
GEODES117-bin.181	'p__Proteobacteria'	2672990	64.30041152263374	2.674897119341564
GEODES117-bin.185	'k__Bacteria'	1746460	81.7741935483871	0.5376344086021505
GEODES117-bin.18	'o__Actinomycetales'	1071808	68.69674185463658	1.5789473684210527
GEODES117-bin.192	'p__Bacteroidetes'	2556289	94.58128078817734	1.4230979748221126
GEODES117-bin.197	'k__Bacteria'	1443212	76.58119658119658	2.9914529914529915
GEODES117-bin.200	'o__Burkholderiales'	1820949	79.35033260721897	1.5381619937694706
GEODES117-bin.209	'p__Cyanobacteria'	1552841	68.73353096179183	0.5434782608695652
GEODES117-bin.26	'o__Rhizobiales'	3805068	95.13061650992687	1.7241379310344827
GEODES117-bin.29	'p__Bacteroidetes'	3135902	94.19813902572524	2.233169129720854
GEODES117-bin.31	'p__Cyanobacteria'	1999542	84.60144927536233	5.084815546772068
GEODES117-bin.32	'p__Cyanobacteria'	2621118	65.57175925925927	0.5555555555555556
GEODES117-bin.35	'k__Bacteria'	823059	63.793103448275865	3.4482758620689653
GEODES117-bin.42	'p__Proteobacteria'	3813048	72.66460905349794	5.435528120713306
GEODES117-bin.49	'k__Bacteria'	1142943	55.517241379310356	1.7241379310344827
GEODES117-bin.56	'c__Gammaproteobacteria'	2026044	78.60406602254429	1.2077294685990339
GEODES117-bin.5	'k__Bacteria'	3186763	94.52054794520548	0.5707762557077625
GEODES117-bin.63	'k__Bacteria'	719190	76.05927373391957	0
GEODES117-bin.64	'k__Bacteria'	711241	57.89473684210526	0.8771929824561403
GEODES117-bin.70	'k__Bacteria'	2203990	61.40350877192982	0
GEODES117-bin.72	'p__Cyanobacteria'	1607897	67.42424242424242	2.5815217391304346
GEODES117-bin.73	'o__Sphingomonadales'	2594256	89.18012690648709	0.6268263847063285
GEODES117-bin.74	'p__Cyanobacteria'	2735038	62.407361660079054	5.117753623188405
GEODES117-bin.77	'k__Bacteria'	2456665	92.04545454545455	9.659090909090908
GEODES117-bin.78	'p__Cyanobacteria'	3160475	96.05978260869566	8.32578502415459
GEODES117-bin.84	'f__Flavobacteriaceae'	2873507	94.78953567664745	2.090694935217903
GEODES117-bin.92	'o__Actinomycetales'	1162294	73.4310776942356	0.5263157894736842
GEODES117-bin.95	'k__Bacteria'	2217463	75.86206896551724	1.7241379310344827
GEODES117-bin.96	'o__Sphingomonadales'	1717834	77.87385716516414	0.9309821767159651
GEODES117-bin.9	'o__Burkholderiales'	3361863	66.90666502705362	2.5739875389408096
GEODES118-bin.101	'p__Cyanobacteria'	3736886	88.5625	0.4444444444444444
GEODES118-bin.104	'k__Bacteria'	3824013	82.55578093306289	1.1494252873563218
GEODES118-bin.10	'k__Bacteria'	2083380	82.27852293426064	1.639344262295082
GEODES118-bin.115	'p__Cyanobacteria'	1491682	66.32081686429513	1.6757246376811594
GEODES118-bin.118	'k__Bacteria'	792023	83.93258426966293	0.5617977528089888
GEODES118-bin.127	'o__Actinomycetales'	3217444	95.26055705300988	0.5823736012415257
GEODES118-bin.135	'p__Proteobacteria'	2758071	59.79766803840878	4.11522633744856
GEODES118-bin.136	'p__Cyanobacteria'	1650353	69.71206631532718	2.679649758454106
GEODES118-bin.139	'k__Bacteria'	1974274	61.36363636363637	0.8620689655172413
GEODES118-bin.14	'k__Bacteria'	2166318	61.40350877192982	0
GEODES118-bin.153	'c__Deltaproteobacteria'	3286338	77.77982590885817	2.096774193548387
GEODES118-bin.157	'o__Burkholderiales'	3588665	65.88785046728972	1.7426012461059188
GEODES118-bin.15	'k__Bacteria'	2612078	92.17342342342343	1.8018018018018018
GEODES118-bin.162	'o__Actinomycetales'	1157358	79.33834586466165	0
GEODES118-bin.168	'k__Bacteria'	1087492	51.677115987460816	5.172413793103448
GEODES118-bin.16	'k__Bacteria'	3678086	93.95604395604396	3.2967032967032965
GEODES118-bin.172	'k__Bacteria'	2352393	68.81324404761904	1.413690476190476
GEODES118-bin.174	'k__Bacteria'	1792059	57.05329153605016	1.7241379310344827
GEODES118-bin.177	'k__Bacteria'	1755684	84.48275862068965	0
GEODES118-bin.180	'o__Rhizobiales'	3814434	95.66353187042843	0.6269592476489029
GEODES118-bin.181	'o__Burkholderiales'	1934763	79.58908395670571	4.1900311526479745
GEODES118-bin.186	'o__Sphingomonadales'	2586693	92.74677106337417	1.1755783086841105
GEODES118-bin.197	'p__Cyanobacteria'	2960004	90.35326086956522	3.5449604743083003
GEODES118-bin.1	'p__Cyanobacteria'	1590112	64.53941589811156	1.8115942028985506
GEODES118-bin.204	'k__Bacteria'	1246197	50.10971786833855	0
GEODES118-bin.216	'p__Cyanobacteria'	2201364	84.82789855072464	6.151185770750987
GEODES118-bin.23	'p__Bacteroidetes'	2963087	85.30204962243798	6.674757281553398
GEODES118-bin.25	'k__Bacteria'	1462143	83.16239316239316	2.5641025641025643
GEODES118-bin.26	'f__Flavobacteriaceae'	2977215	94.33854069803483	5.064782096584217
GEODES118-bin.27	'p__Bacteroidetes'	2180861	89.80295566502463	0.49261083743842365
GEODES118-bin.33	'k__Bacteria'	1298475	52.63157894736842	2.6315789473684212
GEODES118-bin.3	'k__Bacteria'	1089092	54.58430458430458	1.2820512820512822
GEODES118-bin.40	'k__Bacteria'	1268730	74.44607363962203	0.5376344086021505
GEODES118-bin.42	'k__Bacteria'	2139925	56.619661563255434	1.36986301369863
GEODES118-bin.46	'k__Bacteria'	1944960	62.93103448275862	0
GEODES118-bin.49	'k__Bacteria'	3009834	87.16089175396185	0
GEODES118-bin.51	'k__Bacteria'	1277437	62.06896551724138	2.586206896551724
GEODES118-bin.53	'f__Rhodobacteraceae'	2296953	69.10317460317461	1.01010101010101
GEODES118-bin.59	'o__Cytophagales'	3570168	83.4984596908939	1.9345238095238095
GEODES118-bin.61	'k__Bacteria'	1193209	57.26495726495727	1.2820512820512822
GEODES118-bin.65	'k__Bacteria'	2088208	89.96509297020808	1.3513513513513513
GEODES118-bin.66	'o__Burkholderiales'	1857472	76.47496369428244	3.2710280373831777
GEODES118-bin.69	'o__Actinomycetales'	1360805	56.51480051480051	0.5405405405405406
GEODES118-bin.70	'o__Sphingomonadales'	1795072	81.04214050911501	2.107914838290265
GEODES118-bin.73	'k__Bacteria'	1804642	84.26573426573427	1.7094017094017093
GEODES118-bin.74	'p__Bacteroidetes'	2027952	85.46031746031747	0.23809523809523808
GEODES118-bin.75	'k__Bacteria'	1079262	69.12225705329155	0
GEODES118-bin.78	'k__Bacteria'	4199209	89.51994590939825	0.19157088122605362
GEODES118-bin.7	'p__Proteobacteria'	1818608	50.99451303155007	1.1179698216735254
GEODES118-bin.83	'k__Bacteria'	2576733	60.72860962566845	2.9442148760330578
GEODES118-bin.85	'p__Bacteroidetes'	2752715	94.33497536945812	0.9852216748768473
GEODES118-bin.87	'c__Gammaproteobacteria'	1916312	78.35019122383252	1.2177938808373592
GEODES118-bin.90	'c__Alphaproteobacteria'	1511632	54.789196310935445	0.6521739130434783
GEODES118-bin.92	'p__Bacteroidetes'	3124015	97.65188834154353	1.6009852216748768
GEODES118-bin.94	'k__Bacteria'	1227663	74.78632478632478	1.7871017871017871
GEODES118-bin.98	'c__Betaproteobacteria'	2275444	85.11108234763101	0.5695169062885818
GEODES118-bin.99	'c__Alphaproteobacteria'	2326214	88.9751552795031	0.43478260869565216
